"customer_key";"customer_number";"customer_name";"age";"total_orders";"total_sales";"total_quantity";"total_products";"lifespan";"age_group";"customer_segment";"last_order";"recency";"avg_order_value";"avg_monthly_spends"
13095;"AW00024094";"Julio Diaz";58;1;40.0;2.0;2;0;"50 and Above";"New";"2013-01-29";160;40.0;40.0
13096;"AW00024095";"Julie Andersen";53;1;29.0;2.0;2;0;"50 and Above";"New";"2013-06-25";155;29.0;29.0
13097;"AW00024096";"Diana Vazquez";86;1;7.0;2.0;2;0;"50 and Above";"New";"2013-05-23";156;7.0;7.0
13098;"AW00024097";"Francisco Fernandez";86;1;6.0;2.0;2;0;"50 and Above";"New";"2013-12-31";149;6.0;6.0
13099;"AW00024098";"Olivia Howard";44;1;655.0;5.0;5;0;"40-49";"New";"2013-10-14";151;655.0;655.0
13100;"AW00024099";"Sarah Smith";55;1;563.0;3.0;3;0;"50 and Above";"New";"2013-09-30";152;563.0;563.0
13101;"AW00024100";"Jenny He";55;1;1169.0;4.0;4;0;"50 and Above";"New";"2013-07-04";154;1169.0;1169.0
13102;"AW00024101";"Kaitlyn Anderson";55;1;1170.0;2.0;2;0;"50 and Above";"New";"2013-07-11";154;1170.0;1170.0
13103;"AW00024102";"Andy Torres";51;1;1779.0;3.0;3;0;"50 and Above";"New";"2013-01-25";160;1779.0;1779.0
13104;"AW00024103";"Billy Dominguez";56;1;1755.0;2.0;2;0;"50 and Above";"New";"2013-02-17";159;1755.0;1755.0
13105;"AW00024104";"Robyn Ortega";56;1;1155.0;2.0;2;0;"50 and Above";"New";"2013-08-27";153;1155.0;1155.0
13106;"AW00024105";"Carolyn Sanchez";46;1;2419.0;2.0;2;0;"40-49";"New";"2013-03-16";158;2419.0;2419.0
13107;"AW00024106";"Kelvin Shan";57;1;40.0;2.0;2;0;"50 and Above";"New";"2013-09-07";152;40.0;40.0
13108;"AW00024107";"Jonathan Jenkins";52;1;124.0;2.0;2;0;"50 and Above";"New";"2013-11-02";150;124.0;124.0
13109;"AW00024108";"Tonya Lal";43;1;4.0;1.0;1;0;"40-49";"New";"2013-04-26";157;4.0;4.0
13110;"AW00024109";"Eddie Suarez";43;1;5.0;1.0;1;0;"40-49";"New";"2013-04-13";157;5.0;5.0
13111;"AW00024110";"Kaylee Brooks";41;1;2393.0;2.0;2;0;"40-49";"New";"2013-03-19";158;2393.0;2393.0
13112;"AW00024111";"Cameron Long";42;1;5.0;1.0;1;0;"40-49";"New";"2013-08-15";153;5.0;5.0
13113;"AW00024112";"Mary Foster";57;1;1155.0;2.0;2;0;"50 and Above";"New";"2013-10-12";151;1155.0;1155.0
13114;"AW00024113";"Stephanie Green";58;1;40.0;2.0;2;0;"50 and Above";"New";"2013-03-15";158;40.0;40.0
13115;"AW00024114";"Kristin Yuan";47;1;1179.0;3.0;3;0;"40-49";"New";"2013-07-31";154;1179.0;1179.0
13116;"AW00024115";"Gary Carlson";58;1;1164.0;3.0;3;0;"50 and Above";"New";"2013-10-08";151;1164.0;1164.0
13117;"AW00024116";"Pedro Martinez";58;1;1701.0;1.0;1;0;"50 and Above";"New";"2013-06-13";155;1701.0;1701.0
13118;"AW00024117";"Shannon Gill";42;1;13.0;2.0;2;0;"40-49";"New";"2013-09-21";152;13.0;13.0
13119;"AW00024118";"Donna Chande";43;1;7.0;2.0;2;0;"40-49";"New";"2014-01-25";148;7.0;7.0
13120;"AW00024119";"Emmanuel Kapoor";43;1;14.0;2.0;2;0;"40-49";"New";"2013-09-12";152;14.0;14.0
13121;"AW00024120";"Kaitlyn Allen";43;1;4.0;1.0;1;0;"40-49";"New";"2013-03-25";158;4.0;4.0
13122;"AW00024121";"Valerie Liu";43;1;540.0;1.0;1;0;"40-49";"New";"2013-10-20";151;540.0;540.0
13123;"AW00024122";"Michele Blanco";44;1;5.0;1.0;1;0;"40-49";"New";"2013-09-26";152;5.0;5.0
13124;"AW00024123";"Heather Hu";44;1;7.0;2.0;2;0;"40-49";"New";"2013-07-07";154;7.0;7.0
13125;"AW00024124";"Erik Vazquez";44;1;60.0;2.0;2;0;"40-49";"New";"2013-12-29";149;60.0;60.0
13126;"AW00024125";"Tiffany Xu";44;1;14.0;2.0;2;0;"40-49";"New";"2013-10-19";151;14.0;14.0
13127;"AW00024126";"Pedro Mehta";43;1;29.0;2.0;2;0;"40-49";"New";"2013-08-18";153;29.0;29.0
13128;"AW00024127";"James Washington";44;1;549.0;2.0;2;0;"40-49";"New";"2013-10-15";151;549.0;549.0
13129;"AW00024128";"Kimberly Ramirez";44;1;94.0;3.0;3;0;"40-49";"New";"2013-07-24";154;94.0;94.0
13130;"AW00024129";"Jamie Gutierrez";46;1;4.0;1.0;1;0;"40-49";"New";"2013-07-29";154;4.0;4.0
13131;"AW00024130";"Tanya Navarro";41;1;48.0;3.0;3;0;"40-49";"New";"2013-06-09";155;48.0;48.0
13132;"AW00024131";"Felicia Rubio";46;1;14.0;2.0;2;0;"40-49";"New";"2014-01-25";148;14.0;14.0
13133;"AW00024132";"Devon Tang";45;1;5.0;1.0;1;0;"40-49";"New";"2013-10-15";151;5.0;5.0
13134;"AW00024133";"Carla Patel";46;1;49.0;3.0;3;0;"40-49";"New";"2013-05-12";156;49.0;49.0
13135;"AW00024134";"Edgar Kapoor";46;1;5.0;1.0;1;0;"40-49";"New";"2013-12-17";149;5.0;5.0
13136;"AW00024135";"Martin Martinez";45;1;2419.0;2.0;2;0;"40-49";"New";"2013-03-28";158;2419.0;2419.0
13137;"AW00024136";"Alisha Hu";45;1;2413.0;2.0;2;0;"40-49";"New";"2013-04-02";157;2413.0;2413.0
13138;"AW00024137";"Tara Sharma";44;1;6.0;2.0;2;0;"40-49";"New";"2013-05-30";156;6.0;6.0
13139;"AW00024138";"Kristy Gutierrez";45;1;1194.0;3.0;3;0;"40-49";"New";"2013-10-22";151;1194.0;1194.0
13140;"AW00024139";"Andrew Williams";47;1;39.0;2.0;2;0;"40-49";"New";"2013-11-09";150;39.0;39.0
13141;"AW00024140";"Alvin Lin";44;1;2419.0;2.0;2;0;"40-49";"New";"2013-04-28";157;2419.0;2419.0
13142;"AW00024141";"Misty Nath";58;1;15.0;3.0;3;0;"50 and Above";"New";"2013-02-09";159;15.0;15.0
13143;"AW00024142";"Christian Davis";58;1;7.0;2.0;2;0;"50 and Above";"New";"2013-10-17";151;7.0;7.0
13144;"AW00024143";"Stanley Mehta";58;1;6.0;2.0;2;0;"50 and Above";"New";"2013-12-25";149;6.0;6.0
13145;"AW00024144";"Gerald Sanchez";47;1;40.0;2.0;2;0;"40-49";"New";"2013-10-14";151;40.0;40.0
13146;"AW00024145";"Cheryl Serrano";58;1;14.0;2.0;2;0;"50 and Above";"New";"2014-01-02";148;14.0;14.0
13147;"AW00024146";"Craig Suarez";59;1;60.0;2.0;2;0;"50 and Above";"New";"2013-04-27";157;60.0;60.0
13148;"AW00024147";"Kathleen Hernandez";85;1;39.0;2.0;2;0;"50 and Above";"New";"2013-12-19";149;39.0;39.0
13149;"AW00024148";"Brittney Zhou";64;1;12.0;2.0;2;0;"50 and Above";"New";"2013-04-03";157;12.0;12.0
13150;"AW00024149";"Richard Simmons";64;1;7.0;2.0;2;0;"50 and Above";"New";"2013-09-14";152;7.0;7.0
13151;"AW00024150";"Jack Campbell";60;1;4.0;1.0;1;0;"50 and Above";"New";"2013-10-21";151;4.0;4.0
13152;"AW00024151";"Jon Shan";65;1;59.0;2.0;2;0;"50 and Above";"New";"2013-08-30";153;59.0;59.0
13153;"AW00024152";"Casey Rubio";82;1;5.0;1.0;1;0;"50 and Above";"New";"2013-11-23";150;5.0;5.0
13154;"AW00024153";"Seth Jenkins";79;1;2418.0;3.0;3;0;"50 and Above";"New";"2013-04-14";157;2418.0;2418.0
13155;"AW00024154";"Orlando Ramos";79;1;29.0;2.0;2;0;"50 and Above";"New";"2013-03-31";158;29.0;29.0
13156;"AW00024155";"Tracy Raje";78;1;540.0;1.0;1;0;"50 and Above";"New";"2013-10-23";151;540.0;540.0
13157;"AW00024156";"Wesley Zhou";78;1;6.0;2.0;2;0;"50 and Above";"New";"2013-09-26";152;6.0;6.0
13158;"AW00024157";"Marie Subram";71;1;2419.0;2.0;2;0;"50 and Above";"New";"2013-05-24";156;2419.0;2419.0
13159;"AW00024158";"Omar Deng";77;1;2398.0;3.0;3;0;"50 and Above";"New";"2013-05-16";156;2398.0;2398.0
13160;"AW00024159";"Christine Luo";40;2;2757.0;3.0;3;10;"40-49";"New";"2013-08-13";153;1378.5;275.7
13161;"AW00024160";"Carl Yuan";40;2;3047.0;3.0;3;10;"40-49";"New";"2013-08-14";153;1523.5;304.7
13162;"AW00024161";"Luke Kumar";40;2;2983.0;2.0;2;9;"40-49";"New";"2013-08-09";153;1491.5;331.44
13163;"AW00024162";"Grant Raje";40;2;3004.0;3.0;3;9;"40-49";"New";"2013-08-06";153;1502.0;333.78
13164;"AW00024163";"Micah Guo";40;2;2757.0;3.0;3;10;"40-49";"New";"2013-08-07";153;1378.5;275.7
13165;"AW00024164";"Teresa Gomez";43;2;2760.0;5.0;5;9;"40-49";"New";"2013-08-14";153;1380.0;306.67
13166;"AW00024165";"Gilbert Gao";43;2;3047.0;3.0;3;9;"40-49";"New";"2013-08-13";153;1523.5;338.56
13167;"AW00024166";"Renee Alonso";43;2;2790.0;5.0;5;10;"40-49";"New";"2013-09-05";152;1395.0;279.0
13168;"AW00024167";"Lacey Zhu";43;2;2983.0;2.0;2;11;"40-49";"New";"2013-09-04";152;1491.5;271.18
13169;"AW00024168";"Manuel Srini";43;2;2791.0;5.0;5;10;"40-49";"New";"2013-09-23";152;1395.5;279.1
13170;"AW00024169";"Lydia Martinez";44;2;2736.0;4.0;4;10;"40-49";"New";"2013-08-30";153;1368.0;273.6
13171;"AW00024170";"Jaime Hernandez";44;2;3018.0;3.0;3;11;"40-49";"New";"2013-09-10";152;1509.0;274.36
13172;"AW00024171";"Jarrod Chandra";41;2;3006.0;5.0;5;11;"40-49";"New";"2013-09-18";152;1503.0;273.27
13173;"AW00024172";"Jessie Hernandez";41;2;2736.0;4.0;4;10;"40-49";"New";"2013-09-04";152;1368.0;273.6
13174;"AW00024173";"Lacey Wang";41;2;2771.0;5.0;5;11;"40-49";"New";"2013-09-20";152;1385.5;251.91
13175;"AW00024174";"Keith Chander";41;2;2983.0;2.0;2;11;"40-49";"New";"2013-09-23";152;1491.5;271.18
13176;"AW00024175";"Lacey Luo";42;2;2743.0;3.0;3;11;"40-49";"New";"2013-09-16";152;1371.5;249.36
13177;"AW00024176";"Marie Jimenez";42;2;3042.0;4.0;4;10;"40-49";"New";"2013-09-08";152;1521.0;304.2
13178;"AW00024177";"Gina Gill";43;2;2722.0;2.0;2;11;"40-49";"New";"2013-08-30";153;1361.0;247.45
13179;"AW00024178";"Clifford Sara";43;2;2811.0;4.0;4;10;"40-49";"New";"2013-09-04";152;1405.5;281.1
13180;"AW00024179";"Robyn Blanco";43;2;3052.0;5.0;5;10;"40-49";"New";"2013-09-05";152;1526.0;305.2
13181;"AW00024180";"Arturo Jai";77;1;39.0;2.0;2;0;"50 and Above";"New";"2013-09-17";152;39.0;39.0
13182;"AW00024181";"Edwin Nath";77;1;6.0;2.0;2;0;"50 and Above";"New";"2013-03-07";158;6.0;6.0
13183;"AW00024182";"Nancy Lopez";77;1;563.0;4.0;4;0;"50 and Above";"New";"2013-10-01";151;563.0;563.0
13184;"AW00024183";"Ruth Perez";59;1;2462.0;4.0;4;0;"50 and Above";"New";"2013-05-29";156;2462.0;2462.0
13185;"AW00024184";"Alexandra Jackson";59;1;1155.0;2.0;2;0;"50 and Above";"New";"2013-08-08";153;1155.0;1155.0
13186;"AW00024185";"Tara She";60;1;7.0;2.0;2;0;"50 and Above";"New";"2014-01-05";148;7.0;7.0
13187;"AW00024186";"Theodore Alonso";55;1;1147.0;3.0;3;0;"50 and Above";"New";"2013-08-05";153;1147.0;1147.0
13188;"AW00024187";"Daisy Serrano";55;1;1155.0;2.0;2;0;"50 and Above";"New";"2013-08-13";153;1155.0;1155.0
13189;"AW00024188";"Charles Turner";50;1;13.0;2.0;2;0;"50 and Above";"New";"2013-07-11";154;13.0;13.0
13190;"AW00024189";"Andre Suri";61;1;1174.0;2.0;2;0;"50 and Above";"New";"2013-08-29";153;1174.0;1174.0
13191;"AW00024190";"Austin Chen";51;1;2428.0;3.0;3;0;"50 and Above";"New";"2013-06-17";155;2428.0;2428.0
13192;"AW00024191";"Marshall He";60;1;540.0;1.0;1;0;"50 and Above";"New";"2013-10-10";151;540.0;540.0
13193;"AW00024192";"Regina Prasad";60;1;1155.0;2.0;2;0;"50 and Above";"New";"2013-09-15";152;1155.0;1155.0
13194;"AW00024193";"Louis Becker";60;1;1199.0;4.0;4;0;"50 and Above";"New";"2013-09-20";152;1199.0;1199.0
13195;"AW00024194";"Armando Martin";61;1;2418.0;3.0;3;0;"50 and Above";"New";"2013-06-25";155;2418.0;2418.0
13196;"AW00024195";"Dawn Zhao";44;1;60.0;2.0;2;0;"40-49";"New";"2013-05-14";156;60.0;60.0
13197;"AW00024196";"Armando Gill";50;1;40.0;2.0;2;0;"50 and Above";"New";"2013-07-18";154;40.0;40.0
13198;"AW00024197";"Whitney Mehta";45;1;1155.0;2.0;2;0;"40-49";"New";"2013-09-26";152;1155.0;1155.0
13199;"AW00024198";"Chelsea Madan";50;1;2433.0;4.0;4;0;"50 and Above";"New";"2013-06-12";155;2433.0;2433.0
13200;"AW00024199";"Veronica Prasad";50;1;1155.0;2.0;2;0;"50 and Above";"New";"2013-10-21";151;1155.0;1155.0
13201;"AW00024200";"Grant Jai";44;1;1120.0;1.0;1;0;"40-49";"New";"2013-10-28";151;1120.0;1120.0
13202;"AW00024201";"Olivia Gonzales";51;1;2428.0;3.0;3;0;"50 and Above";"New";"2013-07-12";154;2428.0;2428.0
13203;"AW00024202";"Tamara Black";51;1;1120.0;1.0;1;0;"50 and Above";"New";"2013-08-29";153;1120.0;1120.0
13204;"AW00024203";"Keith Xie";51;1;2469.0;3.0;3;0;"50 and Above";"New";"2013-08-14";153;2469.0;2469.0
13205;"AW00024204";"Darren Gonzalez";45;1;598.0;5.0;5;0;"40-49";"New";"2013-10-23";151;598.0;598.0
13206;"AW00024205";"Katherine Anderson";50;1;615.0;3.0;3;0;"50 and Above";"New";"2013-10-02";151;615.0;615.0
13207;"AW00024206";"Marie Munoz";46;1;1755.0;2.0;2;0;"40-49";"New";"2013-02-17";159;1755.0;1755.0
13208;"AW00024207";"Stacey Guo";52;1;5.0;1.0;1;0;"50 and Above";"New";"2013-12-15";149;5.0;5.0
13209;"AW00024208";"Sabrina Diaz";51;1;1710.0;2.0;2;0;"50 and Above";"New";"2013-08-28";153;1710.0;1710.0
13210;"AW00024209";"Chelsea Jordan";51;1;1736.0;2.0;2;0;"50 and Above";"New";"2013-08-04";153;1736.0;1736.0
13211;"AW00024210";"Ricardo Shan";51;1;1730.0;3.0;3;0;"50 and Above";"New";"2013-03-25";158;1730.0;1730.0
13212;"AW00024211";"Sharon Shan";51;1;1170.0;2.0;2;0;"50 and Above";"New";"2013-10-15";151;1170.0;1170.0
13213;"AW00024212";"Tony Raje";68;1;1155.0;2.0;2;0;"50 and Above";"New";"2013-09-07";152;1155.0;1155.0
13214;"AW00024213";"Martin Rana";69;1;1214.0;4.0;4;0;"50 and Above";"New";"2013-09-19";152;1214.0;1214.0
13215;"AW00024214";"Michele Romero";69;1;584.0;3.0;3;0;"50 and Above";"New";"2013-10-09";151;584.0;584.0
13216;"AW00024215";"Lisa Xu";61;1;89.0;3.0;3;0;"50 and Above";"New";"2013-12-15";149;89.0;89.0
13217;"AW00024216";"Tara Black";67;1;49.0;3.0;3;0;"50 and Above";"New";"2013-12-07";149;49.0;49.0
13218;"AW00024217";"Lauren Morgan";52;1;1209.0;3.0;3;0;"50 and Above";"New";"2013-09-06";152;1209.0;1209.0
13219;"AW00024218";"Bryant Lopez";52;1;5.0;1.0;1;0;"50 and Above";"New";"2013-05-05";156;5.0;5.0
13220;"AW00024219";"Tina Lopez";52;1;2433.0;4.0;4;0;"50 and Above";"New";"2013-08-01";153;2433.0;2433.0
13221;"AW00024220";"Hunter Edwards";52;1;68.0;3.0;3;0;"50 and Above";"New";"2013-09-23";152;68.0;68.0
13222;"AW00024221";"Heidi Perez";52;1;554.0;3.0;3;0;"50 and Above";"New";"2013-12-05";149;554.0;554.0
13223;"AW00024222";"Sierra Green";41;1;37.0;3.0;3;0;"40-49";"New";"2013-10-03";151;37.0;37.0
13224;"AW00024223";"Abigail Alexander";41;1;32.0;2.0;2;0;"40-49";"New";"2013-04-06";157;32.0;32.0
13225;"AW00024224";"Nicole Perry";41;1;540.0;1.0;1;0;"40-49";"New";"2013-12-13";149;540.0;540.0
13226;"AW00024225";"Jeffery Yang";41;1;94.0;2.0;2;0;"40-49";"New";"2013-08-04";153;94.0;94.0
13227;"AW00024226";"Brian Morris";41;1;70.0;3.0;3;0;"40-49";"New";"2013-08-12";153;70.0;70.0
13228;"AW00024227";"Sara Phillips";41;1;35.0;2.0;2;0;"40-49";"New";"2013-07-27";154;35.0;35.0
13229;"AW00024228";"Terry Xu";76;1;15.0;3.0;3;0;"50 and Above";"New";"2013-11-11";150;15.0;15.0
13230;"AW00024229";"Pedro Kapoor";76;1;7.0;2.0;2;0;"50 and Above";"New";"2013-05-23";156;7.0;7.0
13231;"AW00024230";"Andres Sharma";70;1;14.0;2.0;2;0;"50 and Above";"New";"2013-08-19";153;14.0;14.0
13232;"AW00024231";"Makayla Cox";41;1;563.0;3.0;3;0;"40-49";"New";"2013-12-25";149;563.0;563.0
13233;"AW00024232";"Ryan Johnson";41;1;554.0;3.0;3;0;"40-49";"New";"2013-12-18";149;554.0;554.0
13234;"AW00024233";"Jada Parker";41;1;554.0;3.0;3;0;"40-49";"New";"2013-11-30";150;554.0;554.0
13235;"AW00024234";"Eduardo Martinez";41;1;563.0;3.0;3;0;"40-49";"New";"2013-12-11";149;563.0;563.0
13236;"AW00024235";"Jill Martinez";42;2;4829.0;5.0;5;22;"40-49";"Regular";"2013-10-01";151;2414.5;219.5
13237;"AW00024236";"Isabella Nelson";42;1;122.0;4.0;4;0;"40-49";"New";"2013-05-04";156;122.0;122.0
13238;"AW00024237";"Chloe Henderson";42;1;72.0;3.0;3;0;"40-49";"New";"2013-12-15";149;72.0;72.0
13239;"AW00024238";"Sean Richardson";42;1;609.0;4.0;4;0;"40-49";"New";"2013-12-19";149;609.0;609.0
13240;"AW00024239";"Miguel Hernandez";42;1;589.0;4.0;4;0;"40-49";"New";"2013-12-02";149;589.0;589.0
13241;"AW00024240";"Edwin Hu";75;1;5.0;1.0;1;0;"50 and Above";"New";"2013-12-19";149;5.0;5.0
13242;"AW00024241";"Colin Zhao";74;2;2997.0;4.0;4;10;"50 and Above";"New";"2013-08-30";153;1498.5;299.7
13243;"AW00024242";"Amy Zeng";74;2;2757.0;3.0;3;10;"50 and Above";"New";"2013-09-03";152;1378.5;275.7
13244;"AW00024243";"Karen Lin";68;1;49.0;3.0;3;0;"50 and Above";"New";"2013-06-15";155;49.0;49.0
13245;"AW00024244";"Anne Serrano";74;2;3617.0;3.0;3;7;"50 and Above";"New";"2013-05-24";156;1808.5;516.71
13246;"AW00024245";"Omar Liang";73;1;17.0;3.0;3;0;"50 and Above";"New";"2013-12-18";149;17.0;17.0
13247;"AW00024246";"Victor Ramos";73;1;10.0;1.0;1;0;"50 and Above";"New";"2013-05-09";156;10.0;10.0
13248;"AW00024247";"George Sara";73;2;2722.0;2.0;2;10;"50 and Above";"New";"2013-09-01";152;1361.0;272.2
13249;"AW00024248";"Jake Lin";67;2;2771.0;5.0;5;11;"50 and Above";"New";"2013-09-19";152;1385.5;251.91
13250;"AW00024249";"Jesse Howard";73;2;2757.0;3.0;3;11;"50 and Above";"New";"2013-09-25";152;1378.5;250.64
13251;"AW00024250";"Carmen Suri";73;2;2739.0;4.0;4;11;"50 and Above";"New";"2013-09-22";152;1369.5;249.0
13252;"AW00024251";"Jay Browning";73;2;2983.0;2.0;2;10;"50 and Above";"New";"2013-09-05";152;1491.5;298.3
13253;"AW00024252";"Jaclyn Xu";73;2;2745.0;5.0;5;11;"50 and Above";"New";"2013-10-01";151;1372.5;249.55
13254;"AW00024253";"Fernando Wood";72;1;10.0;1.0;1;0;"50 and Above";"New";"2013-10-09";151;10.0;10.0
13255;"AW00024254";"Emily Washington";42;1;604.0;2.0;2;0;"40-49";"New";"2013-12-26";149;604.0;604.0
13256;"AW00024255";"Chloe Lee";43;1;14.0;2.0;2;0;"40-49";"New";"2013-12-30";149;14.0;14.0
13257;"AW00024256";"Kayla Barnes";43;1;40.0;2.0;2;0;"40-49";"New";"2013-03-25";158;40.0;40.0
13258;"AW00024257";"Alan Shen";67;2;2771.0;5.0;5;11;"50 and Above";"New";"2013-10-07";151;1385.5;251.91
13259;"AW00024258";"Hailey Edwards";43;1;5.0;1.0;1;0;"40-49";"New";"2013-11-27";150;5.0;5.0
13260;"AW00024259";"Gavin Price";43;1;30.0;1.0;1;0;"40-49";"New";"2014-01-08";148;30.0;30.0
13261;"AW00024260";"Blake Perry";43;1;45.0;3.0;3;0;"40-49";"New";"2013-12-07";149;45.0;45.0
13262;"AW00024261";"Emma Jones";43;1;72.0;3.0;3;0;"40-49";"New";"2013-07-12";154;72.0;72.0
13263;"AW00024262";"Daniel Thomas";43;1;39.0;3.0;3;0;"40-49";"New";"2013-06-24";155;39.0;39.0
13264;"AW00024263";"Brooke Brooks";43;1;35.0;2.0;2;0;"40-49";"New";"2013-07-12";154;35.0;35.0
13265;"AW00024264";"Richard Long";43;1;72.0;3.0;3;0;"40-49";"New";"2013-10-13";151;72.0;72.0
13266;"AW00024265";"Seth McDonald";43;1;96.0;4.0;4;0;"40-49";"New";"2013-07-21";154;96.0;96.0
13267;"AW00024266";"Melvin Chander";71;2;2749.0;5.0;5;12;"50 and Above";"Regular";"2013-10-02";151;1374.5;229.08
13268;"AW00024267";"J├®sus Hernandez";65;1;23.0;3.0;3;0;"50 and Above";"New";"2013-06-24";155;23.0;23.0
13269;"AW00024268";"Meredith Gill";64;1;50.0;3.0;3;0;"50 and Above";"New";"2013-05-27";156;50.0;50.0
13270;"AW00024269";"Todd Lu";70;1;15.0;2.0;2;0;"50 and Above";"New";"2013-09-13";152;15.0;15.0
13271;"AW00024270";"Latasha Ortega";70;2;2845.0;6.0;6;11;"50 and Above";"New";"2013-10-10";151;1422.5;258.64
13272;"AW00024271";"Leonard Shen";70;2;2745.0;4.0;4;12;"50 and Above";"Regular";"2013-10-23";151;1372.5;228.75
13273;"AW00024272";"Martha Wang";64;2;2736.0;4.0;4;11;"50 and Above";"New";"2013-10-02";151;1368.0;248.73
13274;"AW00024273";"Monique Sanz";64;2;2722.0;2.0;2;12;"50 and Above";"Regular";"2013-10-21";151;1361.0;226.83
13275;"AW00024274";"Shaun Shan";69;2;3018.0;3.0;3;11;"50 and Above";"New";"2013-10-28";151;1509.0;274.36
13276;"AW00024275";"Lucas Rivera";40;1;831.0;3.0;3;0;"40-49";"New";"2013-02-26";159;831.0;831.0
13277;"AW00024276";"Kaitlyn Nelson";68;1;24.0;3.0;3;0;"50 and Above";"New";"2013-03-08";158;24.0;24.0
13278;"AW00024277";"Donald Kov├ír";68;1;10.0;1.0;1;0;"50 and Above";"New";"2013-02-23";159;10.0;10.0
13279;"AW00024278";"Cedric Xu";56;1;184.0;3.0;3;0;"50 and Above";"New";"2013-06-01";155;184.0;184.0
13280;"AW00024279";"Angel Nelson";67;1;79.0;3.0;3;0;"50 and Above";"New";"2014-01-12";148;79.0;79.0
13281;"AW00024280";"Peter Shan";66;1;27.0;3.0;3;0;"50 and Above";"New";"2013-07-17";154;27.0;27.0
13282;"AW00024281";"Marie Suri";61;2;3302.0;2.0;2;5;"50 and Above";"New";"2013-05-13";156;1651.0;660.4
13283;"AW00024282";"Damien Raji";65;2;3918.0;3.0;3;11;"50 and Above";"New";"2013-10-26";151;1959.0;356.18
13284;"AW00024283";"Aimee Zheng";65;2;3947.0;5.0;5;10;"50 and Above";"New";"2013-10-18";151;1973.5;394.7
13285;"AW00024284";"Melissa Sanders";45;2;4837.0;6.0;6;24;"40-49";"Regular";"2013-11-07";150;2418.5;201.54
13286;"AW00024285";"Jesse Cox";45;1;33.0;1.0;1;0;"40-49";"New";"2013-07-05";154;33.0;33.0
13287;"AW00024286";"Kelvin Goel";45;1;575.0;5.0;5;0;"40-49";"New";"2013-12-18";149;575.0;575.0
13288;"AW00024287";"John Martinez";45;1;101.0;3.0;3;0;"40-49";"New";"2013-12-15";149;101.0;101.0
13289;"AW00024288";"Pedro Gomez";45;1;72.0;3.0;3;0;"40-49";"New";"2013-10-06";151;72.0;72.0
13290;"AW00024289";"Robert Gonzalez";44;1;33.0;1.0;1;0;"40-49";"New";"2013-04-04";157;33.0;33.0
13291;"AW00024290";"Zoe Bell";46;1;33.0;1.0;1;0;"40-49";"New";"2013-07-23";154;33.0;33.0
13292;"AW00024291";"Eduardo Garcia";46;1;540.0;1.0;1;0;"40-49";"New";"2013-12-09";149;540.0;540.0
13293;"AW00024292";"Mackenzie Brooks";46;1;39.0;3.0;3;0;"40-49";"New";"2013-02-13";159;39.0;39.0
13294;"AW00024293";"Anna Rivera";46;1;35.0;2.0;2;0;"40-49";"New";"2013-01-28";160;35.0;35.0
13295;"AW00024294";"Luis Yang";46;1;46.0;3.0;3;0;"40-49";"New";"2013-09-12";152;46.0;46.0
13296;"AW00024295";"Natalie Barnes";47;1;609.0;4.0;4;0;"40-49";"New";"2013-12-09";149;609.0;609.0
13297;"AW00024296";"Amanda Gonzalez";42;1;575.0;2.0;2;0;"40-49";"New";"2013-12-01";149;575.0;575.0
13298;"AW00024297";"Victoria Cox";44;1;39.0;3.0;3;0;"40-49";"New";"2013-02-16";159;39.0;39.0
13299;"AW00024298";"Robert Yang";44;1;87.0;3.0;3;0;"40-49";"New";"2013-03-12";158;87.0;87.0
13300;"AW00024299";"Andrea Gray";44;1;39.0;3.0;3;0;"40-49";"New";"2013-03-14";158;39.0;39.0
13301;"AW00024300";"Naomi Gomez";48;2;4144.0;2.0;2;11;"40-49";"New";"2013-10-25";151;2072.0;376.73
13302;"AW00024301";"Tasha Rai";63;2;4144.0;2.0;2;11;"50 and Above";"New";"2013-10-11";151;2072.0;376.73
13303;"AW00024302";"Cesar Kapoor";63;2;3883.0;2.0;2;11;"50 and Above";"New";"2013-10-24";151;1941.5;353.0
13304;"AW00024303";"Megan Diaz";62;2;4207.0;4.0;4;10;"50 and Above";"New";"2013-10-03";151;2103.5;420.7
13305;"AW00024304";"Beth Serrano";62;2;3947.0;5.0;5;10;"50 and Above";"New";"2013-10-16";151;1973.5;394.7
13306;"AW00024305";"Warren Chow";61;2;3946.0;4.0;4;10;"50 and Above";"New";"2013-10-02";151;1973.0;394.6
13307;"AW00024306";"Molly Chandra";56;1;7.0;2.0;2;0;"50 and Above";"New";"2014-01-26";148;7.0;7.0
13308;"AW00024307";"Tina Sara";61;2;4158.0;4.0;4;10;"50 and Above";"New";"2013-10-25";151;2079.0;415.8
13309;"AW00024308";"Destiny Sanders";47;1;613.0;5.0;5;0;"40-49";"New";"2013-12-26";149;613.0;613.0
13310;"AW00024309";"Ethan Williams";46;2;4793.0;2.0;2;24;"40-49";"Regular";"2013-12-05";149;2396.5;199.71
13311;"AW00024310";"Gabrielle Peterson";46;2;4829.0;5.0;5;25;"40-49";"Regular";"2013-12-27";149;2414.5;193.16
13312;"AW00024311";"Geoffrey Patel";46;1;625.0;3.0;3;0;"40-49";"New";"2013-12-15";149;625.0;625.0
13313;"AW00024312";"Austin Martin";46;1;37.0;2.0;2;0;"40-49";"New";"2013-07-26";154;37.0;37.0
